invoice_id,month,property_id,property_name,district,manager,unit_id,tenant_id,tenant_name,due_date,rent_billed,amount_paid,balance,paid_date,payment_status,days_late,aging_bucket
"INV-00490","2026-10","P06","Bluegate","Besiktas","Selin Arslan","P06-U05","T041","Kerem Yilmaz","2026-10-05","1750","1750","0","2026-10-07","Paid","2","Current"
"INV-00491","2026-11","P06","Bluegate","Besiktas","Selin Arslan","P06-U05","T041","Kerem Yilmaz","2026-11-05","1750","1750","0","2026-11-09","Paid","4","Current"
"INV-00492","2026-12","P06","Bluegate","Besiktas","Selin Arslan","P06-U05","T041","Kerem Yilmaz","2026-12-05","1750","1750","0","2026-12-02","Paid","0","Current"
"INV-00493","2026-01","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-01-05","1675","1675","0","2026-01-03","Paid","0","Current"
"INV-00494","2026-02","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-02-05","1675","1675","0","2026-02-11","Paid","6","Current"
"INV-00495","2026-03","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-03-05","1675","1675","0","2026-03-07","Paid","2","Current"
"INV-00496","2026-04","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-04-05","1675","1675","0","2026-04-04","Paid","0","Current"
"INV-00497","2026-05","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-05-05","1675","1226","449","2026-05-23","Partial","240","90+ Days"
"INV-00498","2026-06","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-06-05","1675","1675","0","2026-06-07","Paid","2","Current"
"INV-00499","2026-07","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-07-05","1675","1675","0","2026-07-09","Paid","4","Current"
"INV-00500","2026-08","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-08-05","1675","0","1675","","Unpaid","148","90+ Days"
"INV-00501","2026-09","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-09-05","1675","1675","0","2026-09-08","Paid","3","Current"
"INV-00502","2026-10","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-10-05","1675","1675","0","2026-10-05","Paid","0","Current"
"INV-00503","2026-11","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-11-05","1675","1675","0","2026-11-09","Paid","4","Current"
"INV-00504","2026-12","P06","Bluegate","Besiktas","Selin Arslan","P06-U06","T042","Selin Polat","2026-12-05","1675","1675","0","2026-12-17","Paid Late","12","Current"
"INV-00505","2026-01","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-01-05","1725","1725","0","2026-01-05","Paid","0","Current"
"INV-00506","2026-02","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-02-05","1725","1725","0","2026-02-04","Paid","0","Current"
"INV-00507","2026-03","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-03-05","1725","1725","0","2026-03-21","Paid Late","16","Current"
"INV-00508","2026-04","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-04-05","1725","1725","0","2026-04-19","Paid Late","14","Current"
"INV-00509","2026-05","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-05-05","1725","1725","0","2026-05-10","Paid","5","Current"
"INV-00510","2026-06","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-06-05","1725","1725","0","2026-06-23","Paid Late","18","Current"
"INV-00511","2026-07","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-07-05","1725","1725","0","2026-07-07","Paid","2","Current"
"INV-00512","2026-08","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-08-05","1725","1725","0","2026-08-06","Paid","1","Current"
"INV-00513","2026-09","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-09-05","1725","1725","0","2026-09-23","Paid Late","18","Current"
"INV-00514","2026-10","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-10-05","1725","1725","0","2026-10-11","Paid","6","Current"
"INV-00515","2026-11","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-11-05","1725","1725","0","2026-11-08","Paid","3","Current"
"INV-00516","2026-12","P06","Bluegate","Besiktas","Selin Arslan","P06-U07","T043","Aylin Polat","2026-12-05","1725","1725","0","2026-12-04","Paid","0","Current"
"INV-00517","2026-01","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-01-05","1850","1850","0","2026-01-06","Paid","1","Current"
"INV-00518","2026-02","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-02-05","1850","1850","0","2026-02-09","Paid","4","Current"
"INV-00519","2026-03","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-03-05","1850","1850","0","2026-03-09","Paid","4","Current"
"INV-00520","2026-04","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-04-05","1850","1850","0","2026-04-10","Paid","5","Current"
"INV-00521","2026-05","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-05-05","1850","1850","0","2026-05-04","Paid","0","Current"
"INV-00522","2026-06","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-06-05","1850","1850","0","2026-06-04","Paid","0","Current"
"INV-00523","2026-07","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-07-05","1850","1850","0","2026-07-08","Paid","3","Current"
"INV-00524","2026-08","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-08-05","1850","1850","0","2026-08-07","Paid","2","Current"
"INV-00525","2026-09","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-09-05","1850","1850","0","2026-09-04","Paid","0","Current"
"INV-00526","2026-10","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-10-05","1850","1850","0","2026-10-08","Paid","3","Current"
"INV-00527","2026-11","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-11-05","1850","1850","0","2026-11-18","Paid Late","13","Current"
"INV-00528","2026-12","P06","Bluegate","Besiktas","Selin Arslan","P06-U08","T044","Selin Sahin","2026-12-05","1850","0","1850","","Unpaid","26","1-30 Days"
"INV-00529","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-01-05","1325","1325","0","2026-01-03","Paid","0","Current"
"INV-00530","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-02-05","1325","1325","0","2026-02-09","Paid","4","Current"
"INV-00531","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-03-05","1325","1325","0","2026-03-08","Paid","3","Current"
"INV-00532","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-04-05","1325","1325","0","2026-04-08","Paid","3","Current"
"INV-00533","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-05-05","1325","1325","0","2026-05-07","Paid","2","Current"
"INV-00534","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-06-05","1325","646","679","2026-06-23","Partial","209","90+ Days"
"INV-00535","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-07-05","1325","1325","0","2026-07-11","Paid Late","6","Current"
"INV-00536","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-08-05","1325","1325","0","2026-08-04","Paid","0","Current"
"INV-00537","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-09-05","1325","1325","0","2026-09-07","Paid","2","Current"
"INV-00538","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-10-05","1325","1325","0","2026-10-03","Paid","0","Current"
"INV-00539","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-11-05","1325","1325","0","2026-11-11","Paid","6","Current"
"INV-00540","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U01","T045","Derya Demir","2026-12-05","1325","1325","0","2026-12-10","Paid","5","Current"
"INV-00541","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-01-05","1375","1375","0","2026-01-09","Paid","4","Current"
"INV-00542","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-02-05","1375","1375","0","2026-02-10","Paid","5","Current"
"INV-00543","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-03-05","1375","1375","0","2026-03-02","Paid","0","Current"
"INV-00544","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-04-05","1375","668","707","2026-04-20","Partial","270","90+ Days"
"INV-00545","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-05-05","1375","1375","0","2026-05-10","Paid","5","Current"
"INV-00546","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-06-05","1375","1375","0","2026-06-03","Paid","0","Current"
"INV-00547","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-07-05","1375","1375","0","2026-07-08","Paid","3","Current"
"INV-00548","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-08-05","1375","1375","0","2026-08-02","Paid","0","Current"
"INV-00549","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-09-05","1375","1375","0","2026-09-24","Paid Late","19","Current"
"INV-00550","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-10-05","1375","1375","0","2026-10-23","Paid Late","18","Current"
"INV-00551","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-11-05","1375","1375","0","2026-11-11","Paid","6","Current"
"INV-00552","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U02","T046","Deniz Sahin","2026-12-05","1375","1375","0","2026-12-07","Paid","2","Current"
"INV-00553","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-01-05","1400","1400","0","2026-01-03","Paid","0","Current"
"INV-00554","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-02-05","1400","1400","0","2026-02-05","Paid","0","Current"
"INV-00555","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-03-05","1400","1400","0","2026-03-14","Paid Late","9","Current"
"INV-00556","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-04-05","1400","1400","0","2026-04-05","Paid","0","Current"
"INV-00557","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-05-05","1400","1047","353","2026-05-20","Partial","240","90+ Days"
"INV-00558","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-06-05","1400","1400","0","2026-06-02","Paid","0","Current"
"INV-00559","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-07-05","1400","1400","0","2026-07-21","Paid Late","16","Current"
"INV-00560","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-08-05","1400","1400","0","2026-08-11","Paid","6","Current"
"INV-00561","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-09-05","1400","1400","0","2026-09-07","Paid","2","Current"
"INV-00562","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-10-05","1400","1400","0","2026-10-08","Paid","3","Current"
"INV-00563","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-11-05","1400","1400","0","2026-11-03","Paid","0","Current"
"INV-00564","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U04","T047","Ece Aydin","2026-12-05","1400","1400","0","2026-12-06","Paid","1","Current"
"INV-00565","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-01-05","1450","1450","0","2026-01-10","Paid","5","Current"
"INV-00566","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-02-05","1450","1450","0","2026-02-22","Paid Late","17","Current"
"INV-00567","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-03-05","1450","1450","0","2026-03-17","Paid Late","12","Current"
"INV-00568","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-04-05","1450","1450","0","2026-04-06","Paid","1","Current"
"INV-00569","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-05-05","1450","1450","0","2026-05-09","Paid","4","Current"
"INV-00570","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-06-05","1450","1450","0","2026-06-03","Paid","0","Current"
"INV-00571","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-07-05","1450","1450","0","2026-07-04","Paid","0","Current"
"INV-00572","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-08-05","1450","1450","0","2026-08-07","Paid","2","Current"
"INV-00573","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-09-05","1450","0","1450","","Unpaid","117","90+ Days"
"INV-00574","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-10-05","1450","1450","0","2026-10-23","Paid Late","18","Current"
"INV-00575","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-11-05","1450","1450","0","2026-11-02","Paid","0","Current"
"INV-00576","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U05","T048","Emre Celik","2026-12-05","1450","1450","0","2026-12-05","Paid","0","Current"
"INV-00577","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-01-05","1475","1475","0","2026-01-11","Paid","6","Current"
"INV-00578","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-02-05","1475","1475","0","2026-02-09","Paid","4","Current"
"INV-00579","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-03-05","1475","1475","0","2026-03-05","Paid","0","Current"
"INV-00580","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-04-05","1475","1475","0","2026-04-03","Paid","0","Current"
"INV-00581","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-05-05","1475","1475","0","2026-05-10","Paid","5","Current"
"INV-00582","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-06-05","1475","1475","0","2026-06-06","Paid","1","Current"
"INV-00583","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-07-05","1475","1475","0","2026-07-02","Paid","0","Current"
"INV-00584","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-08-05","1475","1475","0","2026-08-16","Paid Late","11","Current"
"INV-00585","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-09-05","1475","1475","0","2026-09-08","Paid","3","Current"
"INV-00586","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-10-05","1475","1475","0","2026-10-05","Paid","0","Current"
"INV-00587","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-11-05","1475","1475","0","2026-11-05","Paid","0","Current"
"INV-00588","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U06","T049","Aylin Koc","2026-12-05","1475","686","789","2026-12-24","Partial","26","1-30 Days"
"INV-00589","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-01-05","1650","1650","0","2026-01-09","Paid","4","Current"
"INV-00590","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-02-05","1650","1650","0","2026-02-10","Paid","5","Current"
"INV-00591","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-03-05","1650","0","1650","","Unpaid","301","90+ Days"
"INV-00592","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-04-05","1650","1650","0","2026-04-03","Paid","0","Current"
"INV-00593","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-05-05","1650","1650","0","2026-05-14","Paid Late","9","Current"
"INV-00594","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-06-05","1650","1650","0","2026-06-12","Paid Late","7","Current"
"INV-00595","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-07-05","1650","1650","0","2026-07-09","Paid","4","Current"
"INV-00596","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-08-05","1650","1650","0","2026-08-10","Paid","5","Current"
"INV-00597","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-09-05","1650","1650","0","2026-09-05","Paid","0","Current"
"INV-00598","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-10-05","1650","1650","0","2026-10-05","Paid","0","Current"
"INV-00599","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-11-05","1650","1650","0","2026-11-14","Paid Late","9","Current"
"INV-00600","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U07","T050","Can Aydin","2026-12-05","1650","1650","0","2026-12-10","Paid","5","Current"
"INV-00601","2026-01","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-01-05","1700","1700","0","2026-01-08","Paid","3","Current"
"INV-00602","2026-02","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-02-05","1700","1700","0","2026-02-05","Paid","0","Current"
"INV-00603","2026-03","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-03-05","1700","1700","0","2026-03-03","Paid","0","Current"
"INV-00604","2026-04","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-04-05","1700","1700","0","2026-04-09","Paid","4","Current"
"INV-00605","2026-05","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-05-05","1700","1700","0","2026-05-07","Paid","2","Current"
"INV-00606","2026-06","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-06-05","1700","1700","0","2026-06-07","Paid","2","Current"
"INV-00607","2026-07","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-07-05","1700","1700","0","2026-07-09","Paid","4","Current"
"INV-00608","2026-08","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-08-05","1700","1700","0","2026-08-04","Paid","0","Current"
"INV-00609","2026-09","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-09-05","1700","0","1700","","Unpaid","117","90+ Days"
"INV-00610","2026-10","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-10-05","1700","1700","0","2026-10-22","Paid Late","17","Current"
"INV-00611","2026-11","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-11-05","1700","1700","0","2026-11-04","Paid","0","Current"
"INV-00612","2026-12","P07","Marmara View","Sisli","Aylin Kaya","P07-U08","T051","Kerem Kaya","2026-12-05","1700","1700","0","2026-12-05","Paid","0","Current"
"INV-00613","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-01-05","1275","1275","0","2026-01-04","Paid","0","Current"
"INV-00614","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-02-05","1275","1275","0","2026-02-05","Paid","0","Current"
"INV-00615","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-03-05","1275","1275","0","2026-03-02","Paid","0","Current"
"INV-00616","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-04-05","1275","1275","0","2026-04-04","Paid","0","Current"
"INV-00617","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-05-05","1275","1275","0","2026-05-02","Paid","0","Current"
"INV-00618","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-06-05","1275","1275","0","2026-06-04","Paid","0","Current"
"INV-00619","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-07-05","1275","1275","0","2026-07-07","Paid","2","Current"
"INV-00620","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-08-05","1275","1275","0","2026-08-06","Paid","1","Current"
"INV-00621","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-09-05","1275","1275","0","2026-09-04","Paid","0","Current"
"INV-00622","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-10-05","1275","1275","0","2026-10-03","Paid","0","Current"
"INV-00623","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-11-05","1275","1275","0","2026-11-03","Paid","0","Current"
"INV-00624","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U01","T052","Ece Aydin","2026-12-05","1275","1275","0","2026-12-10","Paid","5","Current"
"INV-00625","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-01-05","1325","1325","0","2026-01-09","Paid","4","Current"
"INV-00626","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-02-05","1325","0","1325","","Unpaid","329","90+ Days"
"INV-00627","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-03-05","1325","1325","0","2026-03-07","Paid","2","Current"
"INV-00628","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-04-05","1325","1325","0","2026-04-08","Paid","3","Current"
"INV-00629","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-05-05","1325","1325","0","2026-05-07","Paid","2","Current"
"INV-00630","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-06-05","1325","1325","0","2026-06-06","Paid","1","Current"
"INV-00631","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-07-05","1325","1325","0","2026-07-10","Paid","5","Current"
"INV-00632","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-08-05","1325","1325","0","2026-08-21","Paid Late","16","Current"
"INV-00633","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-09-05","1325","1325","0","2026-09-06","Paid","1","Current"
"INV-00634","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-10-05","1325","1325","0","2026-10-06","Paid","1","Current"
"INV-00635","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-11-05","1325","0","1325","","Unpaid","56","31-60 Days"
"INV-00636","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U02","T053","Zeynep Yilmaz","2026-12-05","1325","1325","0","2026-12-08","Paid","3","Current"
"INV-00637","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-01-05","1250","1250","0","2026-01-06","Paid","1","Current"
"INV-00638","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-02-05","1250","1250","0","2026-02-08","Paid","3","Current"
"INV-00639","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-03-05","1250","1250","0","2026-03-03","Paid","0","Current"
"INV-00640","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-04-05","1250","1250","0","2026-04-23","Paid Late","18","Current"
"INV-00641","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-05-05","1250","1250","0","2026-05-09","Paid","4","Current"
"INV-00642","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-06-05","1250","1250","0","2026-06-07","Paid","2","Current"
"INV-00643","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-07-05","1250","1250","0","2026-07-07","Paid","2","Current"
"INV-00644","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-08-05","1250","1250","0","2026-08-07","Paid","2","Current"
"INV-00645","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-09-05","1250","1250","0","2026-09-07","Paid","2","Current"
"INV-00646","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-10-05","1250","488","762","2026-10-22","Partial","87","61-90 Days"
"INV-00647","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-11-05","1250","1250","0","2026-11-20","Paid Late","15","Current"
"INV-00648","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U03","T054","Selin Aydin","2026-12-05","1250","1250","0","2026-12-07","Paid","2","Current"
"INV-00649","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-01-05","1325","1325","0","2026-01-10","Paid","5","Current"
"INV-00650","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-02-05","1325","1325","0","2026-02-02","Paid","0","Current"
"INV-00651","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-03-05","1325","1325","0","2026-03-08","Paid","3","Current"
"INV-00652","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-04-05","1325","1325","0","2026-04-10","Paid","5","Current"
"INV-00653","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-05-05","1325","1325","0","2026-05-06","Paid","1","Current"
"INV-00654","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-06-05","1325","1325","0","2026-06-09","Paid","4","Current"
