member_id,member_code,first_name,last_name,age,location_id,plan_id,acquisition_channel,join_date,cancel_date,status
1032,M01032,Elif,Celik,44,1,1,Paid Search,2025-06-26,2026-04-13,Cancelled
1033,M01033,Derya,Ozdemir,49,2,1,Instagram,2025-04-03,2026-02-06,Cancelled
1034,M01034,Emre,Ozdemir,31,4,2,Referral,2026-06-09,,Active
1035,M01035,Emre,Arslan,33,1,1,Instagram,2024-01-15,2026-02-24,Cancelled
1036,M01036,Arda,Arslan,47,3,1,Walk-in,2025-06-22,,Active
1037,M01037,Ayse,Aydin,31,1,1,Walk-in,2024-03-21,2025-12-26,Cancelled
1038,M01038,Can,Kurt,61,2,2,Paid Search,2024-12-06,,Active
1039,M01039,Selin,Kurt,24,1,1,Walk-in,2024-02-05,,Active
1040,M01040,Arda,Ozdemir,38,3,3,Referral,2024-03-26,,Active
1041,M01041,Deniz,Arslan,29,4,1,Corporate Partner,2024-05-11,2026-02-13,Cancelled
1042,M01042,Ceren,Koc,52,1,2,Corporate Partner,2024-08-08,,Active
1043,M01043,Emre,Aydin,35,3,2,Walk-in,2026-02-02,,Active
1044,M01044,Ceren,Kaya,60,3,1,Corporate Partner,2026-02-18,2026-06-21,Cancelled
1045,M01045,Kerem,Celik,27,4,4,Paid Search,2024-07-31,,Active
1046,M01046,Arda,Demir,56,2,1,Paid Search,2024-08-11,2026-04-15,Cancelled
1047,M01047,Derya,Celik,56,2,1,Instagram,2025-09-03,,Active
1048,M01048,Arda,Demir,21,3,1,Paid Search,2025-05-30,2026-04-09,Cancelled
1049,M01049,Emre,Kaya,28,3,3,Organic Search,2025-04-21,,Active
1050,M01050,Kerem,Arslan,60,3,3,Organic Search,2024-04-12,,Active
1051,M01051,Zeynep,Celik,63,1,3,Corporate Partner,2025-08-17,,Active
1052,M01052,Derya,Yilmaz,62,3,2,Instagram,2024-07-05,,Active
1053,M01053,Derya,Yilmaz,19,2,1,Corporate Partner,2024-08-25,,Active
1054,M01054,Elif,Celik,22,3,1,Paid Search,2025-01-18,2026-03-23,Cancelled
1055,M01055,Selin,Kaya,44,3,3,Walk-in,2024-03-12,,Active
1056,M01056,Ayse,Ozdemir,35,3,1,Referral,2025-10-15,2026-06-23,Cancelled
1057,M01057,Zeynep,Yilmaz,52,1,4,Organic Search,2026-04-03,,Active
1058,M01058,Ayse,Kaya,18,1,3,Referral,2025-11-15,,Active
1059,M01059,Ceren,Celik,19,4,4,Organic Search,2026-01-19,2026-06-17,Cancelled
1060,M01060,Can,Koc,54,3,3,Corporate Partner,2025-11-18,,Active
1061,M01061,Ece,Yilmaz,52,4,3,Walk-in,2026-06-24,,Active
1062,M01062,Deniz,Kurt,54,2,4,Corporate Partner,2024-12-01,2025-07-26,Cancelled
1063,M01063,Can,Koc,28,3,1,Referral,2024-02-04,,Active
1064,M01064,Deniz,Celik,19,1,3,Paid Search,2024-01-29,,Active
1065,M01065,Arda,Kaya,46,4,2,Organic Search,2024-08-10,,Active
1066,M01066,Ayse,Sahin,21,3,4,Corporate Partner,2025-04-26,2026-04-09,Cancelled
1067,M01067,Derya,Demir,38,2,4,Organic Search,2025-02-04,,Active
1068,M01068,Ceren,Ozdemir,40,2,4,Instagram,2025-04-12,,Active
1069,M01069,Arda,Arslan,28,3,1,Instagram,2024-10-05,,Active
1070,M01070,Can,Kaya,52,3,1,Referral,2025-01-26,2025-09-19,Cancelled
1071,M01071,Zeynep,Celik,20,3,3,Walk-in,2024-04-28,,Active
1072,M01072,Ceren,Ozdemir,24,2,1,Referral,2025-10-01,,Active
1073,M01073,Elif,Arslan,62,3,1,Paid Search,2024-03-20,,Active
1074,M01074,Elif,Celik,37,1,3,Referral,2024-04-21,,Active
1075,M01075,Deniz,Arslan,40,4,1,Walk-in,2025-06-12,,Active
1076,M01076,Ayse,Kurt,41,3,4,Walk-in,2024-06-01,,Active
1077,M01077,Selin,Koc,45,1,1,Referral,2026-05-21,,Active
1078,M01078,Arda,Ozdemir,18,1,1,Organic Search,2025-02-10,,Active
1079,M01079,Deniz,Ozdemir,50,3,2,Referral,2026-04-13,,Active
1080,M01080,Kerem,Aydin,52,1,3,Organic Search,2025-12-30,,Active
1081,M01081,Zeynep,Koc,38,4,1,Paid Search,2025-02-26,,Active
1082,M01082,Emre,Ozdemir,28,1,4,Instagram,2026-01-07,,Active
1083,M01083,Mert,Arslan,25,4,2,Referral,2026-05-21,,Active
1084,M01084,Ayse,Ozdemir,40,2,3,Walk-in,2025-04-21,,Active
1085,M01085,Can,Koc,52,4,1,Instagram,2025-08-25,,Active
1086,M01086,Ece,Ozdemir,56,1,1,Organic Search,2026-03-16,,Active
1087,M01087,Kerem,Kurt,63,1,1,Organic Search,2024-02-26,,Active
1088,M01088,Ayse,Yilmaz,45,1,1,Referral,2024-08-23,,Active
1089,M01089,Can,Kurt,45,1,2,Referral,2026-06-29,,Active
1090,M01090,Derya,Demir,57,1,1,Organic Search,2025-06-22,,Active
1091,M01091,Can,Demir,62,3,4,Referral,2024-04-22,2024-11-19,Cancelled
1092,M01092,Kerem,Celik,64,3,1,Instagram,2026-02-28,,Active
1093,M01093,Can,Kurt,26,2,1,Organic Search,2026-02-03,2026-03-05,Cancelled
1094,M01094,Bora,Yilmaz,61,1,2,Instagram,2024-05-19,,Active
1095,M01095,Can,Aydin,32,3,3,Instagram,2026-06-23,,Active
1096,M01096,Ece,Yilmaz,23,2,3,Referral,2025-08-28,,Active
1097,M01097,Ceren,Ozdemir,32,4,3,Paid Search,2025-08-18,,Active
1098,M01098,Can,Celik,31,1,1,Walk-in,2025-03-06,,Active
1099,M01099,Emre,Ozdemir,51,2,1,Instagram,2025-04-14,,Active
1100,M01100,Ece,Kurt,56,4,1,Referral,2024-02-05,,Active
1101,M01101,Arda,Kaya,40,3,4,Instagram,2025-09-09,2026-07-07,Cancelled
1102,M01102,Elif,Celik,23,1,4,Organic Search,2024-04-11,,Active
1103,M01103,Bora,Kurt,35,3,3,Organic Search,2024-02-08,2024-07-08,Cancelled
1104,M01104,Bora,Kurt,20,4,1,Walk-in,2026-03-13,2026-06-26,Cancelled
1105,M01105,Kerem,Yilmaz,47,2,3,Walk-in,2024-11-06,,Active
1106,M01106,Zeynep,Koc,62,1,1,Instagram,2024-03-25,,Active
1107,M01107,Mert,Arslan,47,4,2,Walk-in,2024-06-23,,Active
1108,M01108,Ceren,Aydin,18,3,4,Organic Search,2025-03-28,,Active
1109,M01109,Emre,Kaya,42,2,1,Walk-in,2026-04-11,,Active
1110,M01110,Selin,Ozdemir,34,1,2,Referral,2025-05-28,,Active
1111,M01111,Ece,Kurt,35,1,4,Paid Search,2024-04-18,2024-08-07,Cancelled
1112,M01112,Ayse,Demir,61,2,2,Corporate Partner,2024-03-03,,Active
1113,M01113,Zeynep,Demir,60,3,3,Organic Search,2025-11-27,,Active
1114,M01114,Selin,Koc,23,2,1,Instagram,2025-12-22,,Active
1115,M01115,Selin,Arslan,28,3,2,Walk-in,2025-04-04,,Active
1116,M01116,Emre,Demir,60,3,1,Walk-in,2024-07-15,2024-11-15,Cancelled
1117,M01117,Mert,Yilmaz,21,3,3,Organic Search,2024-09-19,,Active
1118,M01118,Ece,Kaya,34,1,3,Referral,2026-04-08,,Active
1119,M01119,Arda,Arslan,55,2,1,Walk-in,2024-12-21,2025-12-07,Cancelled
1120,M01120,Elif,Celik,57,1,1,Instagram,2025-08-31,2026-03-18,Cancelled
1121,M01121,Ece,Koc,18,2,1,Organic Search,2025-09-28,2026-01-18,Cancelled
1122,M01122,Kerem,Aydin,60,4,4,Organic Search,2024-12-15,,Active
1123,M01123,Ece,Koc,36,4,2,Paid Search,2025-05-27,,Active
1124,M01124,Mert,Celik,23,2,1,Organic Search,2025-08-02,,Active
1125,M01125,Selin,Koc,47,2,1,Referral,2026-03-18,,Active
1126,M01126,Ayse,Yilmaz,18,2,3,Referral,2024-04-21,2025-11-13,Cancelled
1127,M01127,Elif,Kurt,20,3,4,Referral,2025-10-21,2026-02-06,Cancelled
1128,M01128,Zeynep,Koc,64,4,1,Organic Search,2024-05-05,,Active
1129,M01129,Bora,Sahin,61,1,3,Paid Search,2026-04-06,,Active
1130,M01130,Arda,Arslan,62,3,2,Paid Search,2026-02-28,,Active
1131,M01131,Emre,Demir,33,2,1,Organic Search,2025-11-10,2026-01-25,Cancelled
1132,M01132,Ceren,Demir,51,2,3,Referral,2025-04-28,,Active
1133,M01133,Ceren,Kurt,43,1,1,Corporate Partner,2024-10-27,,Active
1134,M01134,Can,Aydin,36,1,4,Paid Search,2024-12-02,2026-02-17,Cancelled
1135,M01135,Ayse,Kaya,50,2,3,Instagram,2024-10-26,,Active
1136,M01136,Derya,Kurt,34,4,1,Corporate Partner,2024-11-02,,Active
1137,M01137,Mert,Celik,24,2,1,Walk-in,2025-07-24,,Active
1138,M01138,Ayse,Ozdemir,63,4,3,Corporate Partner,2025-09-19,,Active
1139,M01139,Zeynep,Sahin,21,3,1,Corporate Partner,2026-02-09,,Active
1140,M01140,Can,Yilmaz,21,3,3,Walk-in,2024-06-17,2025-12-17,Cancelled
1141,M01141,Ece,Yilmaz,33,2,2,Corporate Partner,2024-06-24,,Active
1142,M01142,Selin,Kurt,49,1,2,Referral,2025-10-27,,Active
1143,M01143,Zeynep,Demir,60,1,4,Corporate Partner,2024-03-03,2025-04-29,Cancelled
1144,M01144,Can,Celik,46,1,4,Paid Search,2024-02-22,,Active
1145,M01145,Emre,Celik,27,4,1,Organic Search,2024-09-03,2025-12-03,Cancelled
1146,M01146,Kerem,Kaya,45,2,1,Instagram,2024-02-15,,Active
1147,M01147,Deniz,Yilmaz,54,3,1,Referral,2025-10-06,2026-02-14,Cancelled
1148,M01148,Derya,Demir,64,1,4,Paid Search,2025-05-22,,Active
1149,M01149,Selin,Arslan,60,1,3,Organic Search,2024-12-08,,Active
1150,M01150,Arda,Celik,39,2,3,Corporate Partner,2025-02-25,,Active
1151,M01151,Deniz,Demir,50,3,1,Instagram,2026-02-01,2026-03-15,Cancelled
1152,M01152,Ayse,Aydin,39,1,1,Instagram,2026-05-20,,Active
1153,M01153,Deniz,Arslan,48,3,1,Instagram,2024-12-12,,Active
1154,M01154,Emre,Aydin,47,3,1,Referral,2025-07-27,2026-02-28,Cancelled
1155,M01155,Kerem,Celik,59,4,4,Referral,2026-06-18,2026-07-26,Cancelled
1156,M01156,Derya,Aydin,45,1,2,Paid Search,2024-11-30,,Active
1157,M01157,Emre,Arslan,32,1,2,Corporate Partner,2024-04-18,,Active
1158,M01158,Kerem,Kurt,48,4,4,Walk-in,2025-05-17,,Active
1159,M01159,Selin,Aydin,58,4,2,Corporate Partner,2025-05-12,2025-09-08,Cancelled
1160,M01160,Ece,Ozdemir,53,3,2,Corporate Partner,2026-03-13,,Active
1161,M01161,Emre,Kaya,51,3,1,Walk-in,2025-04-06,2025-11-24,Cancelled
1162,M01162,Arda,Demir,31,2,3,Referral,2025-08-31,,Active
1163,M01163,Kerem,Ozdemir,25,2,3,Corporate Partner,2024-03-11,,Active
1164,M01164,Elif,Koc,53,3,1,Organic Search,2024-04-01,,Active
1165,M01165,Mert,Sahin,29,4,1,Organic Search,2025-11-08,2026-05-16,Cancelled
1166,M01166,Ece,Koc,50,2,3,Referral,2024-07-23,,Active
1167,M01167,Can,Kurt,23,2,1,Instagram,2024-01-25,,Active
1168,M01168,Elif,Celik,61,1,3,Instagram,2024-01-14,,Active
1169,M01169,Kerem,Kurt,37,3,4,Corporate Partner,2026-05-12,2026-06-12,Cancelled
1170,M01170,Selin,Demir,33,1,1,Instagram,2024-03-17,2024-05-15,Cancelled
1171,M01171,Bora,Kaya,40,2,1,Referral,2024-08-12,2025-03-23,Cancelled
1172,M01172,Arda,Sahin,42,3,2,Referral,2026-02-26,2026-07-13,Cancelled
1173,M01173,Ece,Arslan,59,3,3,Paid Search,2024-06-12,,Active
1174,M01174,Emre,Yilmaz,33,2,3,Organic Search,2026-02-01,,Active
1175,M01175,Kerem,Kurt,60,2,4,Corporate Partner,2026-05-12,2026-06-14,Cancelled
1176,M01176,Selin,Celik,27,2,1,Organic Search,2025-08-31,2026-03-06,Cancelled
1177,M01177,Bora,Kaya,28,4,3,Paid Search,2025-12-25,2026-02-12,Cancelled
1178,M01178,Can,Aydin,58,4,4,Paid Search,2024-12-13,,Active
1179,M01179,Arda,Demir,51,1,4,Organic Search,2025-06-11,,Active
1180,M01180,Emre,Koc,50,1,2,Walk-in,2024-10-17,,Active
1181,M01181,Can,Celik,47,2,2,Instagram,2024-08-14,,Active
1182,M01182,Arda,Yilmaz,32,4,4,Organic Search,2026-03-16,2026-07-16,Cancelled
1183,M01183,Zeynep,Arslan,58,3,4,Instagram,2026-05-18,2026-07-22,Cancelled
1184,M01184,Elif,Yilmaz,55,3,3,Corporate Partner,2025-11-25,2026-01-31,Cancelled
1185,M01185,Elif,Yilmaz,45,1,4,Corporate Partner,2024-09-16,,Active
1186,M01186,Kerem,Sahin,37,2,4,Paid Search,2024-04-01,2026-06-12,Cancelled
1187,M01187,Selin,Yilmaz,61,1,1,Instagram,2025-03-12,2026-05-01,Cancelled
1188,M01188,Elif,Aydin,52,1,2,Organic Search,2024-06-02,,Active
1189,M01189,Ece,Arslan,40,3,3,Walk-in,2025-11-24,,Active
1190,M01190,Deniz,Arslan,62,2,2,Instagram,2024-03-17,,Active
1191,M01191,Emre,Sahin,44,1,4,Instagram,2024-03-31,,Active
1192,M01192,Kerem,Kurt,22,3,3,Instagram,2024-08-06,,Active
1193,M01193,Ayse,Kaya,35,1,3,Organic Search,2024-06-24,,Active
1194,M01194,Ayse,Kaya,43,4,3,Organic Search,2025-05-06,,Active
1195,M01195,Kerem,Celik,57,3,1,Corporate Partner,2024-09-10,,Active
1196,M01196,Zeynep,Demir,29,1,2,Paid Search,2026-05-03,2026-07-16,Cancelled
1197,M01197,Ece,Demir,57,3,1,Referral,2024-10-11,2025-11-23,Cancelled
1198,M01198,Can,Koc,46,3,2,Instagram,2025-10-09,2026-01-04,Cancelled
1199,M01199,Deniz,Kurt,61,2,1,Referral,2024-12-02,,Active
1200,M01200,Derya,Celik,53,2,2,Paid Search,2026-03-18,2026-05-15,Cancelled
